8089,17.0905015,11.7544512,11.5919113,16.4367247,17.2978999,11.9699797,18.6054556,11.0021011,15.6299082,7.2650698,11.4640515,15.3319603,14.9256738,18.684306,21.6762138,7.6210965,20.0738911,17.5590005,5.7086428,12.8192792,11.1288194,16.1971315,5.0805244,17.6825068,10.1006813,10.4318202,7.9395859,10.1821494,4.1178936,10.5614383,16.9874252,17.4898169,10.9108868,6.1548579,19.7126338,12.5233839,13.2148117,10.8675855,8.7257122,9.7412673,17.8967764,17.8521253,11.0375022,19.9151173,3.0668873,19.7399571,24.3417797,18.4529376,16.52574,10.445034
8552,12.9698224,9.9736959,11.5674648,12.4079305,11.6565629,10.0586557,12.5239366,10.9776546,13.7185842,7.2406233,11.439605,13.4206363,13.1819708,12.5079989,17.6474196,7.59665,15.588571,15.4262429,5.6841963,6.6429721,6.9001973,12.910874,5.0560779,15.9589597,8.3771342,9.1685353,1.822553,8.4586023,4.8680933,10.5369918,11.3460882,13.2973296,10.8864403,6.1304114,15.2273137,12.4989374,11.4912646,9.1440384,8.7012657,7.9975643,15.7651409,15.1110731,11.0130557,14.5050994,5.3246056,13.56365,20.3129855,12.2766305,13.0303848,10.4205875
9844,9.3233126,12.2153713,18.0166708,6.5776028,7.3217792,12.1923743,8.0901586,21.9395512,9.0964573,19.2130075,16.3267444,8.5060873,18.425584,6.1809061,1.4805822,19.4106135,3.2782264,9.5077859,19.3504364,11.6490783,16.1164109,8.4299426,18.722318,13.7787141,14.293712,13.4064518,18.7332332,14.3751801,18.5343334,21.4988884,8.716704,9.722628,17.1291017,19.5298132,2.9402699,18.6595294,12.9883178,15.0606162,19.9208363,13.2411775,10.1295875,9.7879915,20.3649858,6.333896,18.9908457,4.4722142,3.3878923,10.0902695,7.7073032,15.8915087
3635,13.9800618,10.4064286,12.0001975,13.4181699,12.6668023,10.4913884,13.534176,11.4103873,14.1513169,7.673356,11.8723377,13.853369,13.6147035,13.5182383,18.657659,8.0293827,16.5988104,16.0804092,6.116929,7.6532115,7.9104367,13.9211134,5.4888106,16.9691991,9.3873736,9.601268,2.4681821,9.4688417,5.300826,10.9697245,12.3563276,14.307569,11.319173,6.5631441,16.2375531,12.9316701,12.501504,10.1542778,9.1339984,8.430297,16.7753803,16.1213125,11.4457884,15.5153388,5.7573383,14.5738894,21.3232249,13.2868699,14.0406242,10.8533202
328,13.4594918,16.9877921,2.4870176,18.894653,18.1432854,17.2033206,18.4267473,10.910805,20.8632491,6.1516131,5.88178,20.3158914,20.1590147,17.3053489,20.4507764,7.7438406,16.8974199,21.9129654,10.3157951,13.1296946,11.4392348,12.5661218,9.6876767,14.0514971,6.6897161,15.6651611,11.9948604,7.2862462,11.3647191,10.4701422,17.8328107,13.8588072,3.8488491,9.474044,16.9011725,3.3236312,7.721454,7.9716823,8.8920901,14.9746082,14.2657667,21.5977956,5.6237713,16.2841076,11.2389386,18.2913441,22.2806494,18.2373359,19.5171073,3.9499337
9725,14.1590327,12.6647192,22.9076402,7.5341968,8.5445635,12.6417222,10.8335339,23.7304439,8.2522127,20.1625518,21.2177138,8.9554352,18.8749319,11.193741,7.9364055,20.3601578,8.6796686,6.6332864,19.7997843,12.0984262,16.5657588,13.808084,19.1716659,19.1568555,18.0426957,13.8557997,19.1825811,18.1241638,18.9836813,23.2897811,9.1660519,14.4865399,22.0200711,20.2459994,8.3184113,23.5504988,18.3664592,18.8095999,21.454055,13.6905254,15.5077289,8.8059977,23.9349842,11.7120374,19.4401936,9.4850491,11.5965238,13.4658408,8.1566511,20.7824781
2270,14.0730581,9.8513205,8.5744679,14.533594,14.8154266,10.066849,15.6828003,7.9846577,13.7267775,4.2476264,8.4466081,13.4288296,13.0225431,15.6668626,19.7730831,4.6036531,17.5109862,15.6558698,2.4429515,9.8018358,8.111376,13.1796881,1.8148331,14.6650634,7.0832379,8.5286895,3.3729414,7.164706,4.0470363,7.5439949,14.5049519,14.4723735,7.8934434,3.1374145,17.5147388,9.5059405,10.1973683,7.8501421,5.7082688,7.8381366,14.879333,15.9489946,8.0200588,16.8976739,4.102467,16.7225137,22.438649,15.4354942,14.6226093,7.4275906
7950,10.0818992,10.5797115,7.0759992,11.5756353,10.8242677,10.79524,11.6916414,6.3170498,13.5872437,2.7491577,6.2670971,12.9968737,13.7509341,11.6757037,16.8151244,2.9467637,13.5198273,14.5939477,3.9077145,5.8106769,4.1202171,9.1885292,3.2795961,10.6739045,3.092079,9.2570805,5.4698803,3.1735471,4.9566385,5.876387,10.513793,10.4812146,6.2258355,3.0659634,13.5235799,8.0074718,6.2062094,3.8589832,4.0406609,8.5665276,10.8881741,14.2787779,6.5215901,12.906515,4.830858,12.7313548,18.9030568,11.4443353,12.1980896,5.7599827
4072,11.6237475,3.7704879,13.7682694,8.4711994,9.3323746,4.0044544,10.6399303,13.1784592,7.6643829,9.4414279,13.6404096,7.366435,4.6971163,11.161924,13.7106885,9.7974546,12.1083658,9.5934752,7.8850009,9.563141,13.3051775,11.5647991,7.2568825,18.0681926,12.2770394,2.4478569,8.1640901,12.3585075,7.0688979,12.7377964,9.0218999,11.9512547,13.0872449,8.331216,11.7471085,14.699742,15.3911698,13.0439436,10.9020703,0.6184328,14.419066,9.8866,13.2138603,13.1590245,7.5254102,12.2175751,16.3762544,10.9305556,8.5602147,12.6213921
3020,3.8859029,11.4428266,12.5792611,11.2548584,10.5034908,11.4198296,8.8531584,16.5021415,13.2664668,13.7755978,10.8893347,12.6760968,17.6932368,7.73176,10.8771875,13.9732038,7.323831,14.2731708,14.9341546,9.7561438,12.6838798,2.9925329,14.3060362,3.5108606,8.8563023,13.0759323,16.4963204,8.9377704,15.9830786,16.0614787,10.1930161,4.2852183,11.691692,14.0924035,7.3275836,13.2221197,7.5509081,9.6232065,14.4834266,13.9388992,1.2137191,13.958001,14.9275761,6.7105187,15.8572981,8.7177552,12.7070605,8.663747,11.8773127,10.454099
1814,15.6008556,12.9880335,10.9113388,17.0945917,16.3432241,13.203562,17.2105978,10.2326791,16.8634905,6.5844973,10.6946295,16.5655426,16.1592561,17.1946601,22.3340808,6.862393,19.0387837,18.7925828,6.3160365,11.3296333,9.6391735,14.7074856,5.6879181,16.1928609,8.6110354,11.6654025,5.9035267,8.6925035,7.3649605,9.7920163,16.0327494,16.000171,10.1414648,5.4742854,19.0425363,11.8428114,11.7251658,9.3779396,7.9562902,10.9748496,16.4071305,19.0857076,10.3569297,18.4254714,7.23918,18.2503112,24.4220132,16.9632917,17.717046,9.675612
2141,15.6688848,12.6571126,10.6118594,17.1626209,16.4112533,12.8726411,17.278627,10.0220492,16.5325696,6.2850179,10.4839996,16.2346217,15.8283352,17.2626893,22.40211,6.6410446,19.1068129,18.4616619,5.8197977,11.3976625,9.7072027,14.7755148,5.1916793,16.2608901,8.6790646,11.3344816,4.9202731,8.7605327,7.0340396,9.5813864,16.1007786,16.0682002,9.9308349,5.174806,19.1105655,11.543332,11.793195,9.4459688,7.7456603,10.6439287,16.4751597,18.7547867,10.0574503,18.4935006,6.9082591,18.3183404,24.4900424,17.0313209,17.4284014,9.4649821
9488,4.5384132,11.3101247,13.2317714,6.6821725,7.4263489,11.2871277,6.4377314,17.1546518,9.201027,14.4281081,11.541845,8.610657,17.5605349,3.5497114,5.7666754,14.6257141,2.2133189,10.207731,15.5866649,9.6234419,13.3363901,3.6450432,14.9585465,8.9938147,9.5088126,12.9432304,16.7075968,9.5902807,16.6355889,16.713989,8.8212737,4.9377286,12.3442023,14.7449138,2.2170715,13.87463,8.2034184,10.2757168,15.1359369,13.3457472,5.3446881,9.8925612,15.5800864,2.2683096,16.5098084,3.8807352,7.5965484,7.8251103,7.8118729,11.1066093
8571,1.6605824,9.5263599,11.6985086,9.3383917,8.5870241,9.5033629,6.9366917,15.621389,11.3500001,12.8948453,10.0085822,10.7596301,15.7767701,5.8152933,9.996435,13.0924513,6.4430785,12.3567041,14.0534021,7.8396771,11.8031273,1.2478744,13.4252837,7.4605519,7.9755498,11.1594656,14.923832,8.0570179,15.1023261,15.1807262,8.2765494,2.2922933,10.8109395,13.211651,6.4468311,12.3413672,6.6701556,8.742454,13.6026741,12.0224325,3.8114253,12.0415343,14.0468236,5.8297662,14.9765456,7.2463543,11.826308,6.7472803,9.960846,9.5733465
5345,8.6883233,6.120103,17.4369308,2.0634874,3.2196587,6.097106,5.5086291,18.2597345,3.5416568,14.6918424,15.7470044,2.9512868,12.8707835,8.2147262,7.3029765,14.8894484,5.7006538,4.5483608,13.7956359,6.6277168,11.0950494,8.6293749,13.1675175,15.1327684,12.5719863,7.483336,13.7118717,12.6534544,12.9795329,17.8190717,3.6953425,9.0158305,16.5493617,14.241851,5.3393965,18.0797894,14.3423721,13.3388905,15.9833456,7.686377,11.4836418,4.233191,18.4642748,8.7330226,13.4360452,6.5060343,9.9685424,7.9951314,0.4201491,15.3117687
3435,2.9955805,10.5525042,11.6889387,10.364536,9.6131684,10.5295072,7.962836,15.6118191,12.3761444,12.8852754,9.9990123,11.7857744,16.8029144,6.8414376,9.9868651,13.0828814,6.4335086,13.3828484,14.0438322,8.8658214,11.7935574,2.1022105,13.4157138,4.817327,7.9659799,12.1856099,15.605998,8.047448,15.0927562,15.1711563,9.3026937,3.3948959,10.8013696,13.2020811,6.4372612,12.3317973,6.6605857,8.7328841,13.5931042,13.0485768,1.1682004,13.0676786,14.0372537,5.8201963,14.9669757,7.8274328,11.8167381,7.7734246,10.9869903,9.5637766
7559,11.1525495,15.3859846,0.9733527,16.5877107,15.8363431,15.6015131,16.119805,8.6038627,18.5993191,4.5498056,3.5748377,18.0089491,18.5572072,14.9984066,18.1438341,6.1420331,14.5904776,19.6060231,8.7139876,10.8227523,9.1322925,10.2591795,8.0858692,11.7445548,4.3827738,14.0633536,10.3930529,4.9793039,9.7629116,8.1631999,15.5258684,11.5518649,1.5419068,7.8722365,14.5942302,1.6162113,5.4145117,5.66474,6.5851478,13.3728007,11.9588244,19.2908533,4.0219638,13.9771653,9.6371311,15.9844018,19.9737071,15.9303936,17.210165,1.6429914
1183,13.0232779,11.7812136,6.5517107,15.1006884,14.3493208,11.9967421,15.2166945,4.1011047,15.6566706,3.8139108,5.4455661,15.3587227,14.9524362,15.2007568,20.0145625,2.6228724,16.461206,17.5857629,5.1092166,9.33573,7.6452702,12.1299079,4.4810982,13.6152832,6.2535022,10.4585826,6.7882819,6.6986002,6.1581406,3.6604419,14.0388461,13.4225933,5.522967,4.2674655,16.4649586,7.1945693,7.2852401,7.3840363,0.5156078,9.7680297,13.8295528,17.803831,7.5863432,15.8478937,6.0323601,16.2564079,21.8444355,14.9693884,15.7231427,4.4265486
4664,8.1893311,0.319911,15.081635,6.5070494,5.8979582,0.296914,7.2055139,14.4918248,6.7142237,10.7547935,14.9537752,6.4162758,7.951981,7.7275076,11.7465385,11.1108202,10.1442158,8.643316,9.1983665,6.1287246,10.5960572,8.1303827,8.5702481,14.6337762,12.0729941,2.1350739,9.3098347,12.1544622,8.3822635,14.051162,5.5874835,8.5168383,14.4006105,9.6445816,9.7829585,16.0131076,13.8433799,12.8398983,12.2154359,3.0891076,10.9846496,8.450979,14.5272259,9.7246081,8.8387758,8.7831587,14.4121044,7.4961392,6.0555969,13.9347577
3381,8.4575965,16.0145202,17.1509547,15.826552,15.0751844,15.9915232,13.424852,21.0738351,17.8381604,18.3472914,15.4610283,17.2477904,22.2649304,12.3034536,15.4488811,18.5448974,11.8955246,18.8448644,19.5058482,14.3278374,17.2555734,7.5642265,18.8777298,7.726106,13.4279959,17.6476259,21.068014,13.509464,20.5547722,20.6331723,14.7647097,8.8569119,16.2633856,18.6640971,11.8992772,17.7938133,12.1226017,14.1949001,19.0551202,18.5105928,5.0221656,18.5296946,19.4992697,11.2822123,20.4289917,13.2894488,17.2787541,13.2354406,16.4490063,15.0257926
1642,15.0937785,12.4809564,10.4042617,16.5875146,15.836147,12.6964849,16.7035207,9.725602,16.3564134,6.0774202,10.1875524,16.0584655,15.652179,16.687583,21.8270037,6.3553159,18.5317066,18.2855057,5.8089594,10.8225562,9.1320964,14.2004085,5.180841,15.6857838,8.1039583,11.1583254,5.3964496,8.1854264,6.8578834,9.2849392,15.5256723,15.4930939,9.6343877,4.9672083,18.5354592,11.3357343,11.2180887,8.8708625,7.4492131,10.4677725,15.9000534,18.5786305,9.8498526,17.9183943,6.7321029,17.7432341,23.9149361,16.4562146,17.2099689,9.1685349
3941,11.9525848,4.2483319,12.1794283,8.8000367,9.6612119,4.3332917,10.9687676,11.5896181,7.9932202,7.8525868,12.0515685,7.6952723,7.4566068,11.4907613,14.0395258,8.2086135,12.4372031,9.9223125,6.2961598,9.8919783,11.7163364,11.8936364,5.6680414,18.2700238,10.6881983,3.5958836,5.273457,10.7696664,5.4800568,11.1489553,9.3507372,12.280092,11.4984038,6.7423749,12.0759458,13.1109009,13.8023287,11.4551025,9.3132292,2.2722003,14.7479033,10.2154373,11.6250192,13.4878618,5.9365691,12.5464124,16.7050917,11.2593929,8.889052,11.032551
7802,13.9829756,14.1129114,7.5114084,17.4323862,16.6810186,14.3284399,17.5483923,6.1751285,17.9883684,6.1456086,6.4052638,17.6904205,17.284134,17.5324546,20.9742602,4.9545702,17.4209037,19.9174607,7.4409144,11.6674278,9.976968,13.0896056,6.812796,14.5749809,7.2131999,12.7902804,9.1199797,7.80973,8.4898384,5.7344657,16.3705439,14.382291,6.4826647,6.5991633,17.4246563,8.154267,8.2449378,8.4951661,4.1564136,12.0997275,14.7892505,20.1355288,8.6515999,16.8075914,8.3640579,18.5881057,22.8041332,17.3010862,18.0548405,5.3862463
509,10.7446209,15.1974881,2.5094573,16.1797821,15.4284145,15.4130166,15.7118764,8.1959341,18.1913905,5.2178153,3.1669091,17.6010205,18.3687107,14.590478,17.7359055,6.0391469,14.182549,19.1980945,8.5254911,10.4148237,8.7243639,9.8512509,7.8973727,11.3366262,3.9748452,13.8748571,10.2045564,4.5713753,9.5744151,7.7552713,15.1179398,11.1439363,0.7154921,7.68374,14.1863016,3.1523159,5.0065831,5.2568114,6.1772192,13.1843042,11.5508958,18.8829247,4.891963,13.5692367,9.4486346,15.5764732,19.5657785,15.522465,16.8022364,1.2350628
8141,9.0185116,16.5754353,11.5263325,16.3874671,15.6360995,16.5524383,13.9857671,15.4492129,18.3990755,12.7226692,9.8364061,17.8087055,22.8258455,12.8643687,16.0097962,12.9202752,12.4564397,19.4057795,13.881226,13.321411,11.6309512,8.1251416,13.2531076,4.1611759,7.8033737,18.208541,15.4433918,7.8848418,14.93015,15.0085501,15.3256248,9.417827,10.6387634,13.0394749,12.4601923,12.1691911,6.4979795,8.5702779,13.430498,18.5400391,5.8022922,19.0906097,13.8746475,11.8431274,14.8043695,13.8503639,17.8396692,13.7963557,17.0099214,9.4011704
843,14.4743133,12.7696932,6.6777849,16.2583072,15.5069396,12.9852217,16.3743133,8.5043002,16.6451502,3.0614818,6.8966015,16.3472023,15.9409158,16.3583756,21.4655979,4.6537093,17.9122414,18.5742425,6.0976962,10.4933488,8.802889,13.5809433,5.4695778,15.0663186,7.7045376,11.4470622,7.7767615,7.856219,7.1466202,8.0636374,15.1964649,14.8736287,6.3434368,5.2559451,17.915994,7.6092575,8.7362755,8.5416551,6.2279113,10.7565093,15.2805882,18.8673673,6.1233758,17.2989291,7.0208397,17.4140267,23.2954709,16.1270072,16.8807615,5.877584
162,15.196815,18.7251153,4.2243408,20.6319762,19.8806086,18.9406438,20.1640705,12.6481282,22.6005723,7.8889363,7.6191032,22.0532146,21.8963379,19.0426721,22.1880996,9.4811638,18.6347431,23.6502886,12.0531183,14.8670178,13.176558,14.303445,11.4249999,15.7888203,8.4270393,17.4024843,13.7321836,9.0235694,13.1020423,12.2074654,19.5701339,15.5961304,5.5861723,11.2113672,18.6384957,4.9776639,9.4587772,9.7090055,10.6294133,16.7119314,16.0030899,23.3351188,7.3610945,18.0214308,12.9762618,20.0286673,24.0179726,19.9746591,21.2544305,5.6872569
3369,3.3488419,10.9057656,12.0422001,10.7177974,9.9664298,10.8827686,8.3160974,15.9650805,12.7294058,13.2385368,10.3522737,12.1390358,17.1561758,7.194699,10.3401265,13.4361428,6.78677,13.7361098,14.3970936,9.2190828,12.1468188,2.4554719,13.7689752,4.2671331,8.3192413,12.5388713,15.9592594,8.4007094,15.4460176,15.5244177,9.6559551,3.7481573,11.154631,13.5553425,6.7905226,12.6850587,7.0138471,9.0861455,13.9463656,13.4018382,0.398795,13.42094,14.3905151,6.1734577,15.3202371,8.1806942,12.1699995,8.126686,11.3402517,9.917038
6664,12.5362922,10.2800887,21.2848997,5.9114563,6.921823,10.3650485,9.2107934,21.8025781,3.8745168,18.0655468,19.5949733,4.9854448,15.5842674,9.5710005,6.313665,18.4215735,7.0569281,2.2555905,16.5091198,10.4756857,14.9430183,12.1853435,15.8810014,17.534115,16.4199552,10.5651352,16.620588,16.5014233,15.6930168,21.3619153,7.5433114,12.8637994,20.3973306,16.9553349,6.6956708,21.9277583,16.7437187,17.1868594,19.5261892,10.3998609,13.8849884,5.2493364,21.8379792,10.0892969,16.1495291,7.8623086,9.9737833,11.8431003,6.4887423,19.1597376
7654,12.7107732,14.3326416,4.1380623,17.8212556,17.069888,14.5481701,17.6780287,8.3881315,18.2080986,3.4964626,5.1330614,17.9101507,17.5038642,16.5566303,19.7020578,5.0886901,16.1487013,20.1371909,7.6606446,12.0562972,10.3658374,11.8174032,7.0325262,13.3027785,5.9409975,13.0100106,9.3397099,6.5375276,8.7095686,7.9474687,16.7594133,13.1100886,2.9042089,6.8188935,16.1524539,4.8577682,6.9727354,7.2229637,6.3694166,12.3194577,13.5170481,20.4303157,3.5836532,15.535389,8.5837881,17.5426255,21.5319308,17.4886173,18.4437099,3.7311659
8200,14.2958911,10.0741535,8.7973009,14.756427,15.0382596,10.289682,15.9056333,8.2074907,13.9496105,4.4704594,8.6694411,13.6516626,13.2453761,15.8896956,19.9959161,4.8264861,17.7338192,15.8787028,2.6657845,10.0246688,8.334209,13.4025211,2.0376661,14.8878964,7.3060709,8.7515225,3.5957744,7.387539,4.2698693,7.7668279,14.7277849,14.6952065,8.1162764,3.3602475,17.7375718,9.7287735,10.4202013,8.0729751,5.9311018,8.0609696,15.102166,16.1718276,8.2428918,17.1205069,4.3253,16.9453467,22.661482,15.6583272,14.8454423,7.6504236
